EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
3.869,5.530,4.771,8.130,10.257,7.426,5.134,5.322,0.014,1.003,-0.201,-1.038,-0.397,-0.122,100.000,51008.000,1.000
3.782,6.337,4.754,8.449,9.756,7.836,5.108,5.218,0.015,1.002,-0.201,-1.099,-0.458,-0.153,100.000,51009.000,1.000
4.198,6.745,4.656,8.526,8.464,7.326,4.096,4.464,0.013,1.000,-0.199,-1.190,-0.549,-0.122,100.000,51010.000,1.000
5.320,6.751,4.477,8.453,6.825,5.954,2.776,3.493,0.013,1.003,-0.197,-1.251,-0.580,-0.031,100.000,51011.000,1.000
6.986,6.664,4.352,8.339,5.461,4.172,1.891,3.025,0.012,1.002,-0.199,-1.282,-0.580,-0.153,100.000,51012.000,1.000
8.600,6.652,4.278,8.096,4.618,2.429,1.322,3.338,0.012,1.000,-0.200,-1.190,-0.580,0.000,100.000,51013.000,1.000
9.491,6.562,4.060,7.533,4.116,0.990,0.368,3.995,0.013,1.000,-0.200,-1.160,-0.702,-0.061,100.000,51014.000,1.000
9.336,6.234,3.567,6.654,3.785,0.015,-1.170,4.403,0.014,0.998,-0.198,-1.190,-0.610,0.031,100.000,51015.000,1.000
8.295,5.838,3.005,5.787,3.783,-0.300,-2.553,4.452,0.013,0.997,-0.199,-1.038,-0.519,-0.031,100.000,51016.000,1.000
6.891,5.760,2.789,5.306,4.388,0.246,-2.799,4.305,0.013,0.995,-0.198,-0.977,-0.519,-0.153,100.000,51017.000,1.000
5.741,6.251,3.168,5.270,5.581,1.655,-1.579,3.916,0.014,0.996,-0.199,-0.946,-0.549,-0.183,100.000,51018.000,1.000
5.237,7.176,3.976,5.380,6.903,3.502,0.521,3.131,0.013,0.996,-0.200,-0.946,-0.549,-0.153,100.000,51019.000,1.000
5.308,7.993,4.717,5.209,7.652,4.963,2.361,2.016,0.015,0.998,-0.199,-0.916,-0.488,-0.031,100.000,51020.000,1.000
5.472,8.048,4.881,4.442,7.287,5.321,2.959,0.786,0.016,0.996,-0.200,-0.824,-0.458,-0.061,100.000,51021.000,1.000
5.186,7.047,4.309,3.054,5.794,4.525,2.137,-0.417,0.016,0.997,-0.196,-0.824,-0.305,-0.153,100.000,51022.000,1.000
4.267,5.258,3.294,1.352,3.675,3.093,0.561,-1.479,0.017,0.999,-0.197,-0.732,-0.214,0.061,100.000,51023.000,1.000
3.021,3.275,2.366,-0.219,1.548,1.560,-0.905,-2.243,0.018,0.997,-0.198,-0.671,-0.183,-0.061,100.000,51024.000,1.000
2.004,1.718,1.934,-1.356,-0.223,0.204,-1.846,-2.729,0.018,0.995,-0.198,-0.580,-0.122,-0.061,100.000,51025.000,1.000
1.604,1.046,2.036,-2.043,-1.585,-0.877,-2.392,-3.216,0.018,0.996,-0.198,-0.458,-0.061,0.000,100.000,51026.000,1.000
1.754,1.279,2.329,-2.489,-2.665,-1.741,-2.904,-3.982,0.017,0.997,-0.201,-0.488,-0.092,0.031,100.000,51027.000,1.000
1.922,1.816,2.314,-2.990,-3.621,-2.511,-3.622,-5.121,0.016,0.996,-0.202,-0.366,0.031,0.000,100.000,51028.000,1.000
1.466,1.887,1.707,-3.747,-4.457,-3.123,-4.433,-6.498,0.017,0.998,-0.200,-0.305,0.244,0.183,100.000,51029.000,1.000
0.206,1.274,0.728,-4.686,-4.965,-3.363,-4.907,-7.666,0.017,0.995,-0.201,-0.366,0.336,0.000,100.000,51030.000,1.000
-1.393,0.367,-0.071,-5.468,-4.915,-3.193,-4.652,-8.027,0.017,0.995,-0.201,-0.305,0.397,0.092,100.000,51031.000,1.000
-2.684,-0.379,-0.271,-5.731,-4.281,-2.796,-3.645,-7.289,0.016,0.996,-0.199,-0.275,0.458,0.122,100.000,51032.000,1.000
-3.347,-0.799,0.127,-5.349,-3.269,-2.372,-2.283,-5.758,0.016,0.998,-0.200,-0.061,0.549,0.092,100.000,51033.000,1.000
-3.465,-0.975,0.771,-4.528,-2.216,-2.064,-1.150,-4.083,0.016,0.998,-0.199,-0.061,0.610,0.061,100.000,51034.000,1.000
-3.342,-1.101,1.152,-3.726,-1.503,-1.985,-0.686,-2.814,0.015,1.000,-0.202,-0.122,0.732,0.061,100.000,51035.000,1.000
-3.321,-1.416,0.852,-3.419,-1.463,-2.114,-0.929,-2.291,0.016,0.997,-0.202,-0.122,0.732,0.092,100.000,51036.000,1.000
-3.503,-1.981,-0.146,-3.718,-2.138,-2.151,-1.390,-2.591,0.015,0.998,-0.200,0.000,0.824,0.183,100.000,51037.000,1.000
-3.718,-2.584,-1.428,-4.285,-3.173,-1.714,-1.405,-3.399,0.017,0.998,-0.201,-0.061,0.824,0.153,100.000,51038.000,1.000
-3.911,-3.050,-2.595,-4.736,-4.143,-0.762,-0.869,-4.183,0.015,1.001,-0.200,-0.122,0.885,0.214,100.000,51039.000,1.000
-4.336,-3.475,-3.590,-4.978,-4.866,0.439,-0.353,-4.571,0.013,1.000,-0.199,-0.061,0.885,0.305,100.000,51040.000,1.000
-5.301,-4.100,-4.618,-5.174,-5.404,1.546,-0.489,-4.514,0.015,1.000,-0.200,-0.061,0.946,0.305,100.000,51041.000,1.000
-6.839,-5.094,-5.890,-5.518,-5.933,2.153,-1.417,-4.162,0.015,1.001,-0.200,-0.061,0.916,0.305,100.000,51042.000,1.000
-8.571,-6.378,-7.379,-5.994,-6.564,1.946,-2.678,-3.610,0.016,1.002,-0.199,-0.061,0.916,0.336,100.000,51043.000,1.000
-9.797,-7.490,-8.687,-6.258,-7.144,1.119,-3.459,-2.766,0.014,1.001,-0.201,-0.122,0.916,0.366,100.000,51044.000,1.000
-9.750,-7.680,-9.157,-5.800,-7.230,0.424,-3.103,-1.457,0.013,1.001,-0.202,-0.153,0.916,0.427,100.000,51045.000,1.000
-8.092,-6.458,-8.372,-4.399,-6.478,0.531,-1.643,0.285,0.013,0.999,-0.202,-0.122,0.885,0.488,100.000,51046.000,1.000
-5.397,-4.223,-6.663,-2.482,-5.115,1.361,0.135,2.012,0.014,1.002,-0.203,-0.153,1.007,0.458,100.000,51047.000,1.000
-2.899,-2.094,-4.915,-0.848,-3.795,2.238,1.300,3.142,0.017,1.004,-0.199,-0.244,0.854,0.366,100.000,51048.000,1.000
-1.460,-0.973,-3.792,0.007,-2.973,2.540,1.452,3.524,0.016,1.003,-0.199,-0.244,0.763,0.366,100.000,51049.000,1.000
-0.933,-1.022,-3.420,0.116,-2.772,1.999,0.761,3.442,0.017,1.001,-0.199,-0.366,0.824,0.305,100.000,51050.000,1.000
-0.661,-1.970,-3.761,-0.368,-3.344,0.643,-0.405,3.050,0.017,1.001,-0.197,-0.397,0.702,0.519,100.000,51051.000,1.000
-0.249,-3.380,-4.770,-1.384,-4.804,-1.187,-1.613,2.279,0.014,1.002,-0.202,-0.427,0.702,0.519,100.000,51052.000,1.000
0.290,-4.602,-6.126,-2.650,-6.761,-2.819,-2.344,1.325,0.015,1.001,-0.202,-0.427,0.702,0.549,100.000,51053.000,1.000
0.744,-5.037,-7.278,-3.583,-8.336,-3.525,-2.244,0.773,0.016,1.001,-0.202,-0.427,0.610,0.458,100.000,51054.000,1.000
0.758,-4.627,-7.863,-3.730,-8.786,-2.978,-1.382,1.112,0.015,1.003,-0.202,-0.549,0.702,0.458,100.000,51055.000,1.000
0.016,-3.808,-7.863,-3.100,-7.955,-1.437,-0.132,2.274,0.013,1.003,-0.201,-0.549,0.610,0.580,100.000,51056.000,1.000
-1.409,-3.008,-7.410,-2.025,-6.247,0.414,1.067,3.677,0.013,1.001,-0.201,-0.641,0.519,0.458,100.000,51057.000,1.000
-2.996,-2.424,-6.678,-0.933,-4.400,1.727,1.801,4.581,0.013,0.999,-0.200,-0.549,0.458,0.488,100.000,51058.000,1.000
-4.109,-2.117,-5.853,-0.194,-3.128,1.856,1.827,4.446,0.012,0.998,-0.202,-0.671,0.244,0.458,100.000,51059.000,1.000
-4.377,-2.094,-5.064,0.060,-2.723,0.728,1.228,3.259,0.015,0.999,-0.203,-0.641,0.214,0.305,100.000,51060.000,1.000
-3.863,-2.315,-4.362,-0.035,-2.947,-1.137,0.304,1.627,0.013,0.998,-0.204,-0.702,0.031,0.214,100.000,51061.000,1.000
-2.879,-2.623,-3.715,-0.176,-3.248,-2.950,-0.554,0.413,0.014,0.998,-0.201,-0.641,-0.153,0.336,100.000,51062.000,1.000
-1.661,-2.735,-2.985,0.030,-3.096,-4.081,-0.875,0.101,0.014,0.999,-0.200,-0.580,-0.153,0.336,100.000,51063.000,1.000
-0.391,-2.491,-2.080,0.842,-2.296,-4.306,-0.314,0.519,0.014,0.996,-0.202,-0.702,-0.122,0.336,100.000,51064.000,1.000
0.496,-2.139,-1.187,2.058,-1.163,-3.812,1.041,1.101,0.016,0.998,-0.203,-0.580,-0.153,0.275,100.000,51065.000,1.000
0.462,-2.192,-0.682,3.099,-0.316,-3.005,2.646,1.321,0.018,0.998,-0.201,-0.519,-0.214,0.153,100.000,51066.000,1.000
-0.483,-2.906,-0.693,3.545,-0.149,-2.108,3.816,1.024,0.017,0.998,-0.202,-0.488,-0.153,0.061,100.000,51067.000,1.000
-1.642,-3.977,-0.965,3.417,-0.555,-0.997,4.123,0.428,0.017,0.997,-0.203,-0.488,-0.153,0.122,100.000,51068.000,1.000
-2.300,-4.805,-1.180,2.943,-1.145,0.413,3.636,-0.133,0.018,0.995,-0.202,-0.549,-0.122,0.000,100.000,51069.000,1.000
-2.282,-4.950,-1.221,2.323,-1.564,1.800,2.858,-0.375,0.017,0.997,-0.201,-0.366,-0.061,0.031,100.000,51070.000,1.000
-1.925,-4.406,-1.201,1.655,-1.665,2.595,2.352,-0.141,0.019,0.996,-0.202,-0.427,0.000,-0.092,100.000,51071.000,1.000
-1.655,-3.511,-1.314,0.961,-1.520,2.404,2.385,0.511,0.019,0.996,-0.200,-0.458,0.061,-0.092,100.000,51072.000,1.000
-1.663,-2.649,-1.655,0.285,-1.276,1.283,2.814,1.399,0.019,0.997,-0.201,-0.397,0.061,-0.122,100.000,51073.000,1.000
-2.056,-2.160,-2.278,-0.371,-1.127,-0.353,3.099,2.253,0.020,0.998,-0.203,-0.305,0.061,-0.244,100.000,51074.000,1.000
-3.133,-2.416,-3.380,-1.204,-1.407,-2.151,2.427,2.598,0.018,0.997,-0.202,-0.275,0.153,-0.122,100.000,51075.000,1.000
-5.203,-3.654,-5.144,-2.473,-2.394,-3.959,0.235,1.887,0.018,0.997,-0.202,-0.305,0.061,-0.153,100.000,51076.000,1.000
-8.167,-5.701,-7.448,-4.241,-4.017,-5.555,-3.225,-0.092,0.020,0.997,-0.202,-0.244,0.122,-0.153,100.000,51077.000,1.000
-11.487,-8.027,-9.932,-6.436,-5.968,-6.586,-7.001,-3.120,0.020,0.997,-0.201,-0.214,0.214,-0.092,100.000,51078.000,1.000
-14.391,-9.961,-12.134,-8.857,-7.858,-6.690,-9.924,-6.710,0.019,0.997,-0.200,-0.183,0.275,-0.122,100.000,51079.000,1.000
-15.992,-10.825,-13.402,-10.926,-9.146,-5.599,-11.028,-10.026,0.017,0.997,-0.201,-0.244,0.183,-0.244,100.000,51080.000,1.000
-15.549,-10.210,-13.059,-11.755,-9.286,-3.469,-10.111,-11.932,0.018,0.999,-0.197,-0.275,0.275,-0.214,100.000,51081.000,1.000
-12.859,-8.229,-10.840,-10.657,-8.137,-1.071,-7.988,-11.578,0.017,1.000,-0.198,-0.153,0.336,-0.214,100.000,51082.000,1.000
-8.264,-5.384,-7.014,-7.500,-6.013,0.643,-5.822,-8.948,0.016,0.999,-0.198,-0.214,0.397,-0.214,100.000,51083.000,1.000
-2.252,-2.124,-2.043,-2.580,-3.326,1.229,-4.202,-4.760,0.015,0.999,-0.199,-0.183,0.427,-0.214,100.000,51084.000,1.000
4.686,1.362,3.617,3.552,-0.322,0.954,-3.016,-0.066,0.016,0.997,-0.202,-0.244,0.488,-0.031,100.000,51085.000,1.000
11.757,4.972,9.343,9.982,2.821,0.497,-1.931,4.063,0.014,0.999,-0.202,-0.122,0.397,-0.122,100.000,51086.000,1.000
17.801,8.480,14.287,15.441,5.842,0.464,-0.794,6.821,0.016,0.999,-0.202,-0.153,0.336,-0.092,100.000,51087.000,1.000
21.768,11.497,17.682,18.788,8.394,0.922,0.271,7.908,0.014,1.000,-0.201,-0.122,0.336,0.000,100.000,51088.000,1.000
23.195,13.523,19.170,19.576,10.107,1.357,0.952,7.483,0.015,1.000,-0.204,-0.061,0.244,0.092,100.000,51089.000,1.000
22.371,14.179,18.929,18.155,10.745,1.202,0.998,6.051,0.013,1.003,-0.200,-0.122,0.305,0.031,100.000,51090.000,1.000
20.088,13.472,17.492,15.300,10.311,0.335,0.420,4.262,0.014,0.999,-0.200,-0.153,0.427,0.000,100.000,51091.000,1.000
17.042,11.685,15.300,11.689,8.936,-0.965,-0.606,2.526,0.015,0.998,-0.204,-0.183,0.275,-0.031,100.000,51092.000,1.000
13.466,9.113,12.521,7.748,6.850,-2.296,-1.774,1.013,0.013,1.000,-0.204,-0.061,0.275,-0.092,100.000,51093.000,1.000
9.357,6.031,9.295,3.846,4.511,-3.226,-2.538,0.038,0.012,1.003,-0.202,-0.061,0.183,0.031,100.000,51094.000,1.000
4.876,2.778,5.935,0.379,2.540,-3.388,-2.343,-0.110,0.017,1.005,-0.202,-0.122,0.183,-0.031,100.000,51095.000,1.000
0.519,-0.254,2.881,-2.314,1.418,-2.705,-1.036,0.370,0.018,1.002,-0.200,-0.336,0.183,0.092,100.000,51096.000,1.000
-2.997,-2.653,0.561,-4.045,1.291,-1.412,1.088,0.917,0.019,1.002,-0.203,-0.427,0.183,0.153,100.000,51097.000,1.000
-4.998,-3.948,-0.700,-4.795,2.009,0.147,3.501,1.160,0.018,1.000,-0.202,-0.519,0.214,0.122,100.000,51098.000,1.000
-5.121,-3.656,-0.730,-4.674,3.306,1.720,5.663,1.151,0.019,1.000,-0.202,-0.519,0.183,0.092,100.000,51099.000,1.000
-3.542,-1.679,0.340,-3.940,4.871,3.178,7.285,1.090,0.018,0.997,-0.203,-0.519,0.183,0.031,100.000,51100.000,1.000
-0.966,1.344,2.005,-2.948,6.326,4.414,8.410,1.060,0.015,0.993,-0.205,-0.488,0.061,-0.031,100.000,51101.000,1.000
1.811,4.372,3.741,-1.865,7.397,5.272,9.131,1.157,0.014,0.994,-0.206,-0.366,0.153,-0.092,100.000,51102.000,1.000
4.243,6.551,5.275,-0.630,8.018,5.544,9.312,1.631,0.012,0.996,-0.208,-0.336,0.122,0.000,100.000,51103.000,1.000
5.871,7.346,6.318,0.526,8.053,5.020,8.629,2.475,0.014,0.999,-0.204,-0.305,0.183,0.000,100.000,51104.000,1.000
6.283,6.570,6.419,0.927,7.194,3.704,6.916,3.097,0.015,0.999,-0.200,-0.275,0.183,0.031,100.000,51105.000,1.000
5.526,4.699,5.469,0.171,5.447,2.043,4.528,2.861,0.016,0.997,-0.203,-0.214,0.153,0.092,100.000,51106.000,1.000
4.166,2.738,3.985,-1.385,3.382,0.753,2.222,1.747,0.017,0.998,-0.204,-0.153,0.122,0.000,100.000,51107.000,1.000
2.750,1.477,2.615,-3.057,1.660,0.299,0.634,0.186,0.015,1.000,-0.204,-0.153,0.153,-0.061,100.000,51108.000,1.000
1.471,1.011,1.634,-4.349,0.533,0.560,-0.089,-1.370,0.014,1.003,-0.201,-0.031,0.031,0.000,100.000,51109.000,1.000
0.374,0.996,1.024,-4.992,-0.134,0.971,-0.212,-2.595,0.014,1.004,-0.202,-0.122,0.122,0.061,100.000,51110.000,1.000
-0.392,1.093,0.791,-4.829,-0.509,1.014,-0.029,-3.287,0.014,1.007,-0.201,-0.214,-0.031,-0.092,100.000,51111.000,1.000
-0.628,1.164,1.055,-3.861,-0.562,0.675,0.488,-3.393,0.015,1.008,-0.199,-0.397,-0.061,-0.122,100.000,51112.000,1.000
-0.213,1.374,1.992,-2.229,-0.011,0.496,1.577,-2.919,0.016,1.004,-0.203,-0.549,-0.092,-0.305,100.000,51113.000,1.000
0.918,2.168,3.772,-0.051,1.530,1.181,3.224,-1.871,0.014,1.005,-0.203,-0.610,-0.092,-0.305,100.000,51114.000,1.000
2.716,3.916,6.368,2.547,4.181,2.985,4.892,-0.444,0.013,1.005,-0.204,-0.671,-0.153,-0.336,100.000,51115.000,1.000
4.832,6.422,9.336,5.202,7.403,5.322,5.725,0.797,0.012,1.004,-0.204,-0.916,-0.122,-0.397,100.000,51116.000,1.000
6.618,8.832,11.771,7.238,10.009,6.968,5.018,1.163,0.013,1.002,-0.202,-0.854,-0.183,-0.580,100.000,51117.000,1.000
7.459,10.136,12.697,7.957,10.790,6.853,2.663,0.341,0.012,1.000,-0.200,-1.068,-0.275,-0.519,100.000,51118.000,1.000
7.208,9.911,11.724,7.163,9.405,4.863,-0.664,-1.341,0.012,1.000,-0.199,-1.007,-0.244,-0.610,100.000,51119.000,1.000
6.218,8.542,9.308,5.359,6.614,1.862,-3.803,-3.118,0.013,1.001,-0.197,-0.946,-0.336,-0.671,100.000,51120.000,1.000
4.970,6.787,6.411,3.391,3.687,-0.931,-5.734,-4.193,0.011,1.002,-0.199,-1.007,-0.488,-0.427,100.000,51121.000,1.000
3.774,5.274,3.991,1.980,1.707,-2.491,-6.000,-4.063,0.010,1.002,-0.197,-0.977,-0.488,-0.366,100.000,51122.000,1.000
2.733,4.256,2.590,1.443,1.148,-2.302,-4.736,-2.724,0.010,1.001,-0.198,-1.007,-0.549,-0.336,100.000,51123.000,1.000
1.777,3.550,2.088,1.593,1.708,-0.624,-2.612,-0.712,0.012,1.001,-0.199,-0.916,-0.549,-0.244,100.000,51124.000,1.000
0.751,2.725,1.846,1.892,2.504,1.478,-0.650,1.200,0.013,1.003,-0.198,-0.977,-0.488,-0.244,100.000,51125.000,1.000
-0.473,1.452,1.155,1.777,2.603,2.719,0.249,2.371,0.012,1.000,-0.197,-0.946,-0.610,-0.153,100.000,51126.000,1.000
-1.997,-0.241,-0.397,0.908,1.541,2.419,-0.216,2.400,0.011,1.002,-0.195,-1.007,-0.549,0.153,100.000,51127.000,1.000
-3.798,-1.946,-2.659,-0.629,-0.397,0.866,-1.594,1.232,0.012,1.001,-0.195,-1.007,-0.610,0.183,100.000,51128.000,1.000
-5.587,-3.090,-4.901,-2.264,-2.314,-0.969,-2.883,-0.514,0.014,1.000,-0.196,-1.007,-0.488,0.122,100.000,51129.000,1.000
-6.972,-3.332,-6.289,-3.265,-3.282,-2.052,-3.038,-1.620,0.013,1.000,-0.195,-0.916,-0.458,0.061,100.000,51130.000,1.000
-7.707,-2.739,-6.418,-3.176,-2.855,-1.791,-1.523,-1.067,0.014,0.999,-0.196,-0.885,-0.397,0.153,100.000,51131.000,1.000
-7.776,-1.630,-5.484,-2.072,-1.232,-0.300,1.356,1.162,0.016,0.995,-0.197,-0.793,-0.336,0.183,100.000,51132.000,1.000
-7.439,-0.482,-4.203,-0.573,0.771,1.541,4.459,4.021,0.016,0.994,-0.197,-0.793,-0.397,0.092,100.000,51133.000,1.000
-7.170,0.124,-3.462,0.491,2.056,2.522,6.277,6.017,0.017,0.993,-0.197,-0.732,-0.244,-0.061,100.000,51134.000,1.000
-7.358,-0.182,-3.760,0.606,1.940,1.974,5.834,6.105,0.017,0.993,-0.196,-0.610,-0.183,0.031,100.000,51135.000,1.000
-7.999,-1.241,-4.886,-0.110,0.588,0.277,3.384,4.298,0.021,0.992,-0.197,-0.458,-0.031,0.000,100.000,51136.000,1.000
-8.692,-2.466,-6.111,-1.063,-1.219,-1.487,0.187,1.550,0.021,0.992,-0.196,-0.183,0.061,-0.031,100.000,51137.000,1.000
-8.916,-3.284,-6.736,-1.677,-2.720,-2.402,-2.446,-0.942,0.022,0.991,-0.196,-0.153,0.336,0.061,100.000,51138.000,1.000
-8.272,-3.442,-6.488,-1.749,-3.581,-2.332,-3.829,-2.393,0.021,0.990,-0.198,0.000,0.458,0.183,100.000,51139.000,1.000
-6.709,-3.047,-5.595,-1.438,-3.905,-1.860,-4.000,-2.800,0.021,0.992,-0.201,0.214,0.610,0.214,100.000,51140.000,1.000
-4.736,-2.529,-4.673,-1.155,-4.098,-1.755,-3.570,-2.873,0.020,0.990,-0.199,0.397,0.732,0.183,100.000,51141.000,1.000
-3.224,-2.419,-4.419,-1.409,-4.596,-2.397,-3.281,-3.355,0.018,0.990,-0.200,0.580,0.854,0.275,100.000,51142.000,1.000
-2.888,-3.014,-5.205,-2.538,-5.553,-3.572,-3.479,-4.399,0.017,0.992,-0.200,0.610,0.977,0.305,100.000,51143.000,1.000
-3.967,-4.259,-6.932,-4.515,-6.747,-4.722,-4.014,-5.687,0.016,0.995,-0.200,0.732,0.977,0.366,100.000,51144.000,1.000
-6.147,-5.799,-9.092,-6.887,-7.667,-5.281,-4.437,-6.730,0.015,0.994,-0.200,0.702,1.068,0.458,100.000,51145.000,1.000
-8.547,-7.029,-10.860,-8.783,-7.643,-4.874,-4.250,-6.855,0.017,0.996,-0.197,0.824,1.007,0.305,100.000,51146.000,1.000
-10.009,-7.381,-11.363,-9.214,-6.211,-3.538,-3.204,-5.444,0.015,0.997,-0.200,0.946,1.099,0.275,100.000,51147.000,1.000
-9.802,-6.756,-10.204,-7.691,-3.550,-1.758,-1.465,-2.570,0.014,0.996,-0.200,0.977,1.129,0.488,100.000,51148.000,1.000
-8.075,-5.612,-7.770,-4.660,-0.504,-0.070,0.510,0.807,0.014,0.997,-0.201,0.885,1.129,0.458,100.000,51149.000,1.000
-5.645,-4.616,-5.024,-1.313,1.869,1.230,2.214,3.529,0.012,0.999,-0.200,0.946,1.068,0.519,100.000,51150.000,1.000
-3.489,-4.273,-3.047,1.033,2.750,1.972,3.227,4.958,0.013,0.999,-0.199,1.007,1.007,0.397,100.000,51151.000,1.000
-2.298,-4.731,-2.574,1.566,1.877,2.027,3.298,5.025,0.012,1.002,-0.200,0.946,0.885,0.397,100.000,51152.000,1.000
-2.201,-5.781,-3.661,0.349,-0.338,1.444,2.537,4.073,0.014,1.002,-0.201,0.885,0.885,0.458,100.000,51153.000,1.000
-2.710,-6.946,-5.618,-1.710,-2.946,0.526,1.473,2.770,0.013,1.003,-0.200,0.702,0.824,0.336,100.000,51154.000,1.000
-2.982,-7.611,-7.314,-3.344,-4.861,-0.332,0.690,1.743,0.015,1.004,-0.201,0.702,0.732,0.305,100.000,51155.000,1.000
-2.286,-7.290,-7.770,-3.634,-5.363,-0.841,0.382,1.193,0.014,1.003,-0.204,0.732,0.671,0.122,100.000,51156.000,1.000
-0.379,-5.889,-6.636,-2.407,-4.349,-0.832,0.416,1.035,0.014,1.004,-0.206,0.549,0.702,0.397,100.000,51157.000,1.000
2.396,-3.776,-4.297,-0.136,-2.297,-0.310,0.646,1.188,0.015,1.002,-0.205,0.458,0.610,0.244,100.000,51158.000,1.000
5.266,-1.626,-1.652,2.351,-0.113,0.385,0.964,1.554,0.014,1.002,-0.207,0.458,0.488,0.122,100.000,51159.000,1.000
7.403,-0.131,0.323,4.094,1.198,0.722,1.186,1.854,0.014,1.002,-0.205,0.336,0.427,0.031,100.000,51160.000,1.000
8.376,0.376,1.082,4.356,1.108,0.489,1.239,1.723,0.014,1.004,-0.205,0.244,0.366,0.031,100.000,51161.000,1.000
8.487,0.192,0.882,3.213,0.070,0.071,1.427,1.195,0.013,1.007,-0.204,0.183,0.397,0.122,100.000,51162.000,1.000
8.488,0.067,0.591,1.622,-0.756,-0.007,2.001,0.824,0.011,1.008,-0.204,-0.061,0.366,-0.031,100.000,51163.000,1.000
8.776,0.574,0.935,0.600,-0.525,0.271,2.471,1.017,0.010,1.004,-0.204,-0.214,0.275,0.092,100.000,51164.000,1.000
9.062,1.694,2.014,0.498,0.691,0.525,1.984,1.544,0.010,1.000,-0.204,-0.305,0.153,-0.031,100.000,51165.000,1.000
8.857,2.885,3.435,1.056,2.171,0.494,0.316,1.866,0.011,0.998,-0.204,-0.214,0.031,-0.061,100.000,51166.000,1.000
7.986,3.432,4.669,1.795,3.102,0.196,-1.836,1.750,0.014,0.999,-0.207,-0.244,0.031,0.000,100.000,51167.000,1.000
6.595,2.881,5.256,2.200,2.939,-0.153,-3.392,1.377,0.016,1.000,-0.210,-0.214,0.031,0.031,100.000,51168.000,1.000
4.898,1.319,4.894,1.817,1.506,-0.314,-3.691,0.953,0.017,1.002,-0.209,-0.214,-0.031,0.000,100.000,51169.000,1.000
3.177,-0.622,3.636,0.550,-0.894,-0.171,-2.757,0.565,0.016,1.004,-0.206,-0.275,-0.031,0.183,100.000,51170.000,1.000
1.858,-2.039,1.990,-1.165,-3.510,0.161,-1.043,0.291,0.017,1.001,-0.205,-0.275,0.000,0.183,100.000,51171.000,1.000
1.269,-2.291,0.572,-2.727,-5.596,0.238,0.626,0.041,0.019,0.999,-0.206,-0.427,0.122,0.244,100.000,51172.000,1.000
1.421,-1.350,-0.259,-3.783,-6.817,-0.425,1.268,-0.493,0.019,0.997,-0.207,-0.275,0.061,0.397,100.000,51173.000,1.000
2.089,0.344,-0.381,-4.190,-7.125,-1.763,0.504,-1.419,0.020,0.997,-0.206,-0.244,0.000,0.549,100.000,51174.000,1.000
2.856,2.065,0.139,-3.889,-6.572,-3.177,-1.136,-2.476,0.020,0.994,-0.207,-0.183,0.153,0.427,100.000,51175.000,1.000
3.164,2.909,0.926,-2.992,-5.480,-4.149,-2.852,-3.424,0.019,0.994,-0.207,-0.183,0.153,0.336,100.000,51176.000,1.000
2.692,2.264,1.419,-1.809,-4.473,-4.599,-4.176,-4.190,0.018,0.993,-0.208,-0.153,0.183,0.366,100.000,51177.000,1.000
1.663,0.362,1.337,-0.636,-4.023,-4.670,-4.892,-4.618,0.019,0.993,-0.210,-0.031,0.214,0.305,100.000,51178.000,1.000
0.694,-1.844,0.883,0.395,-4.107,-4.479,-4.824,-4.428,0.019,0.993,-0.210,-0.092,0.275,0.214,100.000,51179.000,1.000
0.370,-3.346,0.446,1.209,-4.399,-4.156,-4.030,-3.466,0.017,0.994,-0.210,-0.061,0.305,0.122,100.000,51180.000,1.000
0.807,-3.613,0.249,1.689,-4.572,-3.910,-2.990,-1.894,0.017,0.993,-0.210,0.031,0.397,0.061,100.000,51181.000,1.000
1.602,-2.712,0.324,1.802,-4.356,-3.892,-2.287,-0.167,0.017,0.993,-0.208,0.000,0.366,-0.122,100.000,51182.000,1.000
2.223,-1.114,0.637,1.703,-3.561,-4.080,-2.136,1.124,0.019,0.994,-0.208,0.031,0.366,-0.214,100.000,51183.000,1.000
2.395,0.624,1.162,1.648,-2.184,-4.264,-2.226,1.569,0.018,0.996,-0.209,0.122,0.458,-0.275,100.000,51184.000,1.000
2.161,2.149,1.902,1.848,-0.420,-4.086,-2.017,1.247,0.018,0.999,-0.208,0.061,0.397,-0.244,100.000,51185.000,1.000
1.679,3.378,2.802,2.325,1.399,-3.246,-1.279,0.554,0.017,1.000,-0.208,0.092,0.458,-0.336,100.000,51186.000,1.000
1.059,4.346,3.680,2.813,2.873,-1.813,-0.327,-0.272,0.018,1.001,-0.206,0.031,0.519,-0.336,100.000,51187.000,1.000
0.424,5.095,4.344,2.964,3.733,-0.178,0.345,-1.178,0.017,1.002,-0.204,-0.031,0.519,-0.244,100.000,51188.000,1.000
0.013,5.649,4.760,2.697,4.032,1.317,0.540,-2.009,0.017,1.005,-0.203,-0.153,0.458,-0.214,100.000,51189.000,1.000
0.128,6.030,5.077,2.343,4.121,2.533,0.458,-2.408,0.014,1.005,-0.202,-0.336,0.488,-0.366,100.000,51190.000,1.000
