EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
0.471,1.858,3.118,-0.451,1.101,-0.608,-0.706,-2.617,0.046,0.982,-0.287,1.160,0.122,0.458,100.000,74251.000,1.000
-0.075,0.566,2.284,-1.089,0.188,-2.188,-0.620,-2.323,0.047,0.982,-0.285,0.977,0.061,0.366,100.000,74252.000,1.000
-0.406,-0.791,1.226,-1.811,-0.746,-3.308,-0.590,-1.822,0.044,0.985,-0.288,0.916,-0.031,0.397,100.000,74253.000,1.000
-0.478,-1.886,0.225,-2.606,-1.693,-3.882,-0.805,-1.418,0.042,0.987,-0.288,0.702,-0.061,0.092,100.000,74254.000,1.000
-0.254,-2.549,-0.526,-3.364,-2.616,-3.949,-1.391,-1.443,0.040,0.989,-0.286,0.671,-0.122,0.092,100.000,74255.000,1.000
0.068,-2.940,-1.112,-3.973,-3.515,-3.729,-2.327,-2.086,0.040,0.987,-0.285,0.336,-0.214,-0.153,100.000,74256.000,1.000
0.114,-3.314,-1.727,-4.351,-4.322,-3.397,-3.303,-3.280,0.041,0.988,-0.287,0.183,-0.397,-0.336,100.000,74257.000,1.000
-0.305,-3.626,-2.346,-4.421,-4.797,-2.871,-3.870,-4.660,0.039,0.988,-0.290,-0.031,-0.671,-0.275,100.000,74258.000,1.000
-0.919,-3.525,-2.626,-4.057,-4.658,-2.017,-3.774,-5.665,0.040,0.988,-0.286,-0.214,-0.793,-0.458,100.000,74259.000,1.000
-1.114,-2.743,-2.110,-3.096,-3.832,-1.010,-3.071,-5.772,0.040,0.986,-0.287,-0.458,-0.824,-0.641,100.000,74260.000,1.000
-0.413,-1.393,-0.615,-1.535,-2.594,-0.376,-2.021,-4.835,0.042,0.987,-0.288,-0.641,-0.946,-0.702,100.000,74261.000,1.000
1.135,0.074,1.502,0.254,-1.469,-0.623,-1.005,-3.288,0.042,0.987,-0.291,-0.824,-1.160,-0.671,100.000,74262.000,1.000
3.018,1.188,3.504,1.688,-0.904,-1.813,-0.329,-1.794,0.043,0.985,-0.289,-1.038,-1.129,-0.641,100.000,74263.000,1.000
4.644,1.777,4.749,2.391,-0.943,-3.417,0.006,-0.674,0.045,0.981,-0.288,-1.068,-1.373,-0.824,100.000,74264.000,1.000
5.633,1.973,5.052,2.380,-1.217,-4.552,0.286,0.214,0.044,0.981,-0.288,-1.129,-1.556,-0.732,100.000,74265.000,1.000
5.930,1.973,4.686,1.930,-1.248,-4.537,0.747,1.070,0.044,0.980,-0.288,-1.068,-1.556,-0.702,100.000,74266.000,1.000
5.747,1.893,4.159,1.378,-0.782,-3.367,1.231,1.767,0.046,0.979,-0.287,-1.160,-1.617,-0.580,100.000,74267.000,1.000
5.410,1.818,3.913,0.978,0.077,-1.707,1.256,1.913,0.044,0.981,-0.284,-1.190,-1.617,-0.427,100.000,74268.000,1.000
5.167,1.803,4.093,0.825,1.000,-0.381,0.524,1.229,0.043,0.980,-0.288,-1.312,-1.556,-0.366,100.000,74269.000,1.000
5.093,1.831,4.452,0.837,1.641,0.157,-0.698,-0.206,0.042,0.977,-0.286,-1.251,-1.617,-0.244,100.000,74270.000,1.000
5.129,1.866,4.531,0.815,1.776,0.012,-1.728,-1.955,0.046,0.975,-0.284,-1.282,-1.648,-0.183,100.000,74271.000,1.000
5.164,1.909,4.014,0.581,1.353,-0.365,-2.012,-3.442,0.045,0.975,-0.285,-1.251,-1.587,-0.427,100.000,74272.000,1.000
5.022,1.884,2.868,-0.002,0.343,-0.673,-1.710,-4.450,0.043,0.976,-0.285,-1.343,-1.556,-0.275,100.000,74273.000,1.000
4.472,1.550,1.188,-1.067,-1.401,-1.069,-1.698,-5.375,0.043,0.978,-0.285,-1.373,-1.495,-0.397,100.000,74274.000,1.000
3.468,0.748,-0.852,-2.610,-3.903,-1.888,-2.743,-6.738,0.044,0.978,-0.283,-1.495,-1.526,-0.397,100.000,74275.000,1.000
2.335,-0.313,-2.929,-4.306,-6.747,-3.148,-4.750,-8.534,0.046,0.978,-0.286,-1.526,-1.495,-0.427,100.000,74276.000,1.000
1.506,-1.222,-4.682,-5.619,-9.186,-4.473,-6.834,-10.197,0.045,0.977,-0.288,-1.556,-1.373,-0.458,100.000,74277.000,1.000
1.059,-1.810,-5.981,-6.197,-10.577,-5.448,-7.989,-11.043,0.046,0.976,-0.286,-1.587,-1.312,-0.488,100.000,74278.000,1.000
0.659,-2.248,-6.985,-6.112,-10.716,-5.916,-7.745,-10.701,0.046,0.974,-0.284,-1.526,-1.251,-0.397,100.000,74279.000,1.000
-0.045,-2.745,-7.879,-5.714,-9.838,-5.927,-6.354,-9.324,0.049,0.975,-0.288,-1.495,-1.129,-0.458,100.000,74280.000,1.000
-1.044,-3.317,-8.636,-5.393,-8.425,-5.594,-4.548,-7.538,0.049,0.975,-0.286,-1.495,-1.038,-0.427,100.000,74281.000,1.000
-1.986,-3.850,-9.085,-5.441,-7.006,-5.084,-3.150,-6.083,0.051,0.975,-0.287,-1.526,-0.977,-0.580,100.000,74282.000,1.000
-2.394,-4.154,-9.083,-5.868,-5.932,-4.558,-2.686,-5.377,0.051,0.971,-0.286,-1.404,-0.793,-0.366,100.000,74283.000,1.000
-1.869,-3.960,-8.538,-6.249,-5.229,-4.048,-3.107,-5.270,0.050,0.972,-0.287,-1.404,-0.641,-0.336,100.000,74284.000,1.000
-0.207,-2.957,-7.307,-5.889,-4.605,-3.427,-3.780,-5.131,0.049,0.975,-0.286,-1.251,-0.458,-0.214,100.000,74285.000,1.000
2.445,-1.019,-5.277,-4.292,-3.674,-2.516,-3.836,-4.252,0.049,0.975,-0.287,-1.251,-0.275,-0.244,100.000,74286.000,1.000
5.386,1.429,-2.726,-1.698,-2.363,-1.288,-2.756,-2.390,0.048,0.976,-0.289,-1.312,-0.122,-0.061,100.000,74287.000,1.000
7.560,3.465,-0.390,0.938,-1.079,0.022,-0.736,-0.009,0.051,0.978,-0.286,-1.190,-0.092,-0.031,100.000,74288.000,1.000
8.166,4.291,0.991,2.578,-0.404,0.935,1.407,2.015,0.052,0.979,-0.286,-1.129,0.061,0.031,100.000,74289.000,1.000
7.016,3.622,1.033,2.591,-0.761,0.923,2.585,2.846,0.050,0.976,-0.285,-1.099,0.336,0.153,100.000,74290.000,1.000
4.481,1.706,-0.230,0.961,-2.196,-0.139,2.030,2.083,0.048,0.978,-0.285,-1.038,0.427,0.183,100.000,74291.000,1.000
1.417,-0.700,-2.236,-1.565,-4.150,-1.610,-0.024,0.104,0.047,0.979,-0.285,-1.068,0.519,0.366,100.000,74292.000,1.000
-1.122,-2.639,-3.999,-3.732,-5.611,-2.416,-2.300,-2.015,0.048,0.981,-0.284,-0.946,0.610,0.244,100.000,74293.000,1.000
-2.465,-3.532,-4.670,-4.531,-5.757,-1.881,-3.310,-3.125,0.046,0.980,-0.285,-0.916,0.610,0.275,100.000,74294.000,1.000
-2.700,-3.430,-4.057,-3.764,-4.461,-0.166,-2.376,-2.571,0.045,0.980,-0.288,-0.854,0.702,0.305,100.000,74295.000,1.000
-2.435,-2.794,-2.639,-1.953,-2.294,1.961,-0.083,-0.447,0.046,0.983,-0.288,-0.946,0.793,0.336,100.000,74296.000,1.000
-2.252,-2.128,-1.159,0.117,-0.157,3.576,2.192,2.468,0.047,0.983,-0.285,-0.977,0.916,0.397,100.000,74297.000,1.000
-2.455,-1.745,-0.227,1.763,1.199,4.005,3.324,5.170,0.045,0.982,-0.283,-1.038,0.977,0.427,100.000,74298.000,1.000
-3.189,-1.766,-0.163,2.511,1.481,3.139,3.062,6.946,0.045,0.984,-0.282,-1.099,1.068,0.214,100.000,74299.000,1.000
-4.488,-2.153,-0.946,2.200,0.892,1.484,1.934,7.581,0.045,0.983,-0.284,-1.068,1.099,0.244,100.000,74300.000,1.000
-6.136,-2.705,-2.168,1.098,0.005,-0.139,0.841,7.361,0.045,0.983,-0.282,-1.221,1.129,0.305,100.000,74301.000,1.000
-7.642,-3.163,-3.193,-0.201,-0.568,-1.101,0.540,6.896,0.042,0.981,-0.286,-1.190,1.129,0.244,100.000,74302.000,1.000
-8.428,-3.361,-3.451,-1.059,-0.471,-1.189,1.241,6.776,0.044,0.983,-0.287,-1.282,1.038,0.122,100.000,74303.000,1.000
-8.027,-3.184,-2.611,-1.016,0.375,-0.475,2.593,7.187,0.042,0.983,-0.286,-1.282,1.068,0.092,100.000,74304.000,1.000
-6.300,-2.525,-0.665,0.073,1.843,0.791,3.949,7.726,0.041,0.980,-0.286,-1.282,1.068,0.031,100.000,74305.000,1.000
-3.600,-1.413,2.013,1.963,3.567,2.173,4.744,7.727,0.041,0.978,-0.283,-1.312,1.068,0.183,100.000,74306.000,1.000
-0.636,-0.055,4.808,4.117,5.068,3.195,4.840,6.891,0.042,0.976,-0.283,-1.343,0.977,0.183,100.000,74307.000,1.000
1.868,1.264,7.153,5.918,5.990,3.599,4.432,5.469,0.044,0.974,-0.285,-1.251,0.916,0.183,100.000,74308.000,1.000
3.453,2.272,8.679,6.920,6.257,3.445,3.685,3.952,0.046,0.974,-0.287,-1.007,0.916,0.153,100.000,74309.000,1.000
4.061,2.787,9.277,7.068,6.131,3.010,2.723,2.831,0.046,0.978,-0.289,-0.854,0.854,0.244,100.000,74310.000,1.000
3.975,2.834,9.154,6.762,6.126,2.626,1.886,2.520,0.046,0.980,-0.286,-0.732,0.793,0.397,100.000,74311.000,1.000
3.548,2.661,8.690,6.560,6.643,2.491,1.543,3.136,0.043,0.981,-0.286,-0.793,0.793,0.519,100.000,74312.000,1.000
2.944,2.509,8.141,6.749,7.607,2.543,1.739,4.349,0.045,0.978,-0.284,-0.732,0.763,0.610,100.000,74313.000,1.000
2.153,2.365,7.497,7.235,8.551,2.589,2.274,5.680,0.043,0.974,-0.284,-0.549,0.793,0.671,100.000,74314.000,1.000
1.173,1.996,6.601,7.694,9.023,2.520,3.015,6.879,0.044,0.974,-0.283,-0.397,0.732,0.641,100.000,74315.000,1.000
0.029,1.180,5.281,7.700,8.798,2.325,3.897,7.870,0.046,0.973,-0.281,-0.214,0.763,0.641,100.000,74316.000,1.000
-1.272,-0.107,3.436,6.893,7.861,1.991,4.772,8.543,0.043,0.976,-0.282,-0.122,0.671,0.580,100.000,74317.000,1.000
-2.648,-1.600,1.215,5.265,6.435,1.526,5.424,8.783,0.044,0.976,-0.286,-0.061,0.641,0.610,100.000,74318.000,1.000
-3.885,-2.835,-0.945,3.221,4.899,1.003,5.596,8.531,0.044,0.974,-0.285,0.031,0.519,0.488,100.000,74319.000,1.000
-4.756,-3.391,-2.533,1.348,3.578,0.518,5.033,7.694,0.043,0.974,-0.284,0.122,0.549,0.458,100.000,74320.000,1.000
-5.181,-3.111,-3.246,0.031,2.625,0.104,3.664,6.109,0.044,0.975,-0.282,0.061,0.397,0.305,100.000,74321.000,1.000
-5.280,-2.179,-3.132,-0.754,2.054,-0.300,1.769,3.731,0.045,0.977,-0.284,0.244,0.336,0.153,100.000,74322.000,1.000
-5.240,-0.984,-2.486,-1.232,1.837,-0.732,-0.079,0.943,0.046,0.976,-0.285,0.305,0.305,0.092,100.000,74323.000,1.000
-5.216,0.111,-1.683,-1.552,1.908,-1.104,-1.303,-1.538,0.046,0.979,-0.285,0.397,0.366,-0.092,100.000,74324.000,1.000
-5.389,0.830,-1.148,-1.842,2.041,-1.322,-1.681,-3.199,0.047,0.981,-0.287,0.427,0.397,-0.183,100.000,74325.000,1.000
-5.890,1.018,-1.211,-2.257,1.904,-1.362,-1.402,-4.025,0.049,0.981,-0.285,0.336,0.336,-0.153,100.000,74326.000,1.000
-6.584,0.754,-1.879,-2.820,1.325,-1.158,-0.786,-4.304,0.049,0.980,-0.285,0.427,0.275,-0.122,100.000,74327.000,1.000
-7.149,0.328,-2.871,-3.453,0.376,-0.625,-0.097,-4.394,0.048,0.980,-0.286,0.244,0.275,-0.061,100.000,74328.000,1.000
-7.401,-0.001,-3.877,-4.159,-0.763,0.154,0.407,-4.588,0.048,0.979,-0.285,0.275,0.244,-0.061,100.000,74329.000,1.000
-7.423,-0.210,-4.675,-4.995,-1.872,0.902,0.488,-4.962,0.047,0.980,-0.286,0.183,0.305,-0.061,100.000,74330.000,1.000
-7.416,-0.438,-5.074,-5.829,-2.637,1.354,0.116,-5.262,0.048,0.979,-0.285,0.183,0.305,-0.031,100.000,74331.000,1.000
-7.496,-0.827,-4.913,-6.315,-2.748,1.392,-0.453,-5.063,0.048,0.981,-0.283,0.244,0.275,-0.092,100.000,74332.000,1.000
-7.677,-1.440,-4.226,-6.188,-2.156,1.015,-0.847,-4.191,0.047,0.980,-0.282,0.183,0.305,0.000,100.000,74333.000,1.000
-7.958,-2.228,-3.334,-5.524,-1.167,0.346,-0.785,-2.934,0.047,0.982,-0.282,0.122,0.305,0.031,100.000,74334.000,1.000
-8.364,-2.978,-2.660,-4.665,-0.232,-0.339,-0.228,-1.809,0.045,0.981,-0.284,-0.031,0.244,-0.061,100.000,74335.000,1.000
-8.854,-3.374,-2.426,-3.912,0.326,-0.725,0.550,-1.202,0.044,0.980,-0.286,0.000,0.153,-0.153,100.000,74336.000,1.000
-9.160,-3.074,-2.445,-3.240,0.512,-0.567,1.153,-1.188,0.042,0.982,-0.287,-0.153,0.122,-0.214,100.000,74337.000,1.000
-8.771,-1.800,-2.204,-2.361,0.636,0.292,1.391,-1.591,0.041,0.983,-0.285,-0.244,0.000,-0.122,100.000,74338.000,1.000
-7.298,0.382,-1.279,-1.141,0.986,1.801,1.383,-2.163,0.039,0.984,-0.281,-0.275,-0.122,-0.305,100.000,74339.000,1.000
-4.920,2.835,0.250,0.137,1.514,3.568,1.374,-2.692,0.041,0.984,-0.282,-0.305,-0.214,-0.275,100.000,74340.000,1.000
-2.379,4.648,1.834,0.982,1.896,4.966,1.497,-2.996,0.041,0.983,-0.287,-0.427,-0.275,-0.305,100.000,74341.000,1.000
-0.568,5.121,2.805,1.004,1.766,5.368,1.626,-2.983,0.039,0.982,-0.285,-0.488,-0.427,-0.153,100.000,74342.000,1.000
-0.128,3.982,2.675,-0.012,0.841,4.393,1.422,-2.844,0.039,0.982,-0.283,-0.610,-0.549,-0.244,100.000,74343.000,1.000
-1.173,1.500,1.370,-2.022,-0.883,2.227,0.711,-2.984,0.041,0.983,-0.285,-0.641,-0.671,-0.305,100.000,74344.000,1.000
-3.146,-1.450,-0.612,-4.519,-2.890,-0.267,-0.173,-3.541,0.039,0.982,-0.283,-0.824,-0.732,-0.305,100.000,74345.000,1.000
-5.049,-3.757,-2.465,-6.630,-4.353,-2.061,-0.671,-4.137,0.040,0.984,-0.280,-0.916,-0.793,-0.336,100.000,74346.000,1.000
-6.091,-4.789,-3.656,-7.680,-4.771,-2.683,-0.573,-4.268,0.043,0.983,-0.280,-0.885,-0.885,-0.214,100.000,74347.000,1.000
-6.107,-4.711,-4.190,-7.596,-4.305,-2.396,-0.111,-3.800,0.044,0.981,-0.281,-0.916,-0.946,-0.397,100.000,74348.000,1.000
-5.399,-4.178,-4.359,-6.824,-3.621,-1.890,0.247,-3.088,0.043,0.981,-0.283,-0.977,-1.038,-0.305,100.000,74349.000,1.000
-4.328,-3.839,-4.432,-5.987,-3.514,-1.888,-0.070,-2.772,0.042,0.982,-0.284,-1.068,-0.946,-0.305,100.000,74350.000,1.000
-3.130,-4.041,-4.552,-5.551,-4.521,-2.776,-1.511,-3.355,0.042,0.982,-0.284,-1.221,-1.099,-0.336,100.000,74351.000,1.000
-1.961,-4.765,-4.785,-5.658,-6.643,-4.406,-4.069,-4.870,0.043,0.980,-0.284,-1.221,-1.160,-0.336,100.000,74352.000,1.000
-0.860,-5.677,-5.089,-6.071,-9.289,-6.178,-7.064,-6.792,0.043,0.979,-0.286,-1.282,-1.099,-0.427,100.000,74353.000,1.000
0.249,-6.323,-5.278,-6.247,-11.513,-7.369,-9.273,-8.198,0.044,0.977,-0.287,-1.190,-1.160,-0.458,100.000,74354.000,1.000
1.328,-6.494,-5.221,-5.737,-12.587,-7.511,-9.657,-8.314,0.043,0.976,-0.289,-1.068,-1.160,-0.427,100.000,74355.000,1.000
2.103,-6.356,-5.050,-4.583,-12.449,-6.680,-8.255,-7.154,0.046,0.976,-0.287,-1.038,-1.099,-0.366,100.000,74356.000,1.000
2.421,-6.061,-4.946,-3.208,-11.463,-5.376,-6.161,-5.388,0.045,0.974,-0.286,-1.007,-1.099,-0.305,100.000,74357.000,1.000
2.593,-5.384,-4.766,-1.929,-9.897,-4.062,-4.566,-3.616,0.046,0.973,-0.286,-0.763,-1.129,-0.336,100.000,74358.000,1.000
3.215,-4.022,-4.145,-0.747,-7.928,-3.020,-4.069,-2.100,0.046,0.972,-0.287,-0.671,-1.038,-0.427,100.000,74359.000,1.000
4.761,-2.005,-2.843,0.569,-5.833,-2.424,-4.557,-0.909,0.046,0.973,-0.288,-0.488,-0.946,-0.397,100.000,74360.000,1.000
7.269,0.340,-0.870,2.292,-3.824,-2.210,-5.301,0.054,0.046,0.972,-0.286,-0.275,-0.885,-0.275,100.000,74361.000,1.000
10.147,2.534,1.453,4.449,-1.963,-2.052,-5.418,0.968,0.047,0.971,-0.286,-0.122,-0.732,-0.397,100.000,74362.000,1.000
12.419,4.024,3.523,6.639,-0.369,-1.708,-4.538,1.839,0.047,0.971,-0.286,0.031,-0.702,-0.397,100.000,74363.000,1.000
13.301,4.360,4.736,8.194,0.693,-1.265,-3.008,2.413,0.047,0.973,-0.288,0.183,-0.641,-0.397,100.000,74364.000,1.000
12.545,3.424,4.808,8.536,0.990,-0.977,-1.499,2.406,0.047,0.972,-0.288,0.336,-0.549,-0.458,100.000,74365.000,1.000
10.458,1.528,3.908,7.543,0.515,-0.980,-0.474,1.796,0.046,0.971,-0.284,0.519,-0.397,-0.397,100.000,74366.000,1.000
7.772,-0.673,2.607,5.768,-0.400,-1.153,0.010,0.939,0.046,0.973,-0.288,0.702,-0.275,-0.366,100.000,74367.000,1.000
5.338,-2.453,1.640,4.241,-1.164,-1.218,0.105,0.386,0.046,0.974,-0.287,0.763,-0.183,-0.214,100.000,74368.000,1.000
3.699,-3.307,1.490,3.826,-1.269,-0.968,-0.057,0.562,0.045,0.976,-0.286,0.793,0.000,-0.244,100.000,74369.000,1.000
2.874,-3.117,2.072,4.634,-0.621,-0.454,-0.338,1.529,0.045,0.979,-0.284,0.885,0.031,-0.275,100.000,74370.000,1.000
2.471,-2.206,2.776,5.938,0.409,0.025,-0.496,2.972,0.046,0.979,-0.284,0.977,0.183,-0.336,100.000,74371.000,1.000
1.998,-1.229,2.863,6.676,1.209,0.198,-0.283,4.386,0.044,0.979,-0.286,0.916,0.275,-0.336,100.000,74372.000,1.000
1.209,-0.765,1.965,6.157,1.325,0.179,0.417,5.331,0.043,0.981,-0.285,0.854,0.244,-0.122,100.000,74373.000,1.000
0.244,-0.876,0.348,4.459,0.838,0.428,1.593,5.667,0.042,0.982,-0.284,0.885,0.275,-0.031,100.000,74374.000,1.000
-0.428,-1.069,-1.221,2.334,0.399,1.276,3.114,5.593,0.040,0.983,-0.284,0.854,0.366,0.000,100.000,74375.000,1.000
-0.283,-0.689,-1.886,0.772,0.780,2.545,4.664,5.405,0.041,0.984,-0.286,0.702,0.336,-0.031,100.000,74376.000,1.000
0.848,0.573,-1.186,0.457,2.309,3.616,5.779,5.213,0.041,0.986,-0.287,0.610,0.366,0.061,100.000,74377.000,1.000
2.614,2.476,0.692,1.437,4.650,3.854,6.076,4.940,0.040,0.986,-0.287,0.366,0.366,-0.031,100.000,74378.000,1.000
4.365,4.419,3.058,3.203,7.087,3.084,5.461,4.508,0.040,0.986,-0.286,0.366,0.305,-0.031,100.000,74379.000,1.000
5.495,5.790,5.103,5.027,8.949,1.729,4.187,3.942,0.037,0.986,-0.288,0.214,0.244,0.031,100.000,74380.000,1.000
5.649,6.232,6.227,6.236,9.849,0.486,2.769,3.291,0.038,0.986,-0.285,0.031,0.244,0.061,100.000,74381.000,1.000
4.807,5.711,6.188,6.374,9.697,-0.157,1.741,2.537,0.039,0.987,-0.283,-0.061,0.336,0.000,100.000,74382.000,1.000
3.287,4.513,5.163,5.400,8.692,-0.186,1.362,1.655,0.039,0.987,-0.283,-0.183,0.214,0.122,100.000,74383.000,1.000
1.632,3.240,3.687,3.758,7.322,0.017,1.521,0.754,0.040,0.984,-0.286,-0.336,0.153,0.061,100.000,74384.000,1.000
0.381,2.595,2.394,2.072,6.180,0.081,1.938,0.104,0.039,0.984,-0.284,-0.519,0.122,-0.031,100.000,74385.000,1.000
-0.166,2.986,1.698,0.729,5.625,0.036,2.431,-0.049,0.042,0.985,-0.285,-0.610,0.000,0.122,100.000,74386.000,1.000
0.003,4.256,1.698,-0.151,5.613,0.253,3.006,0.332,0.040,0.986,-0.286,-0.610,0.000,0.153,100.000,74387.000,1.000
0.710,5.715,2.216,-0.552,5.769,0.909,3.670,1.036,0.038,0.984,-0.284,-0.732,0.000,0.214,100.000,74388.000,1.000
1.635,6.485,2.848,-0.632,5.556,1.687,4.132,1.595,0.040,0.984,-0.284,-0.885,-0.092,0.092,100.000,74389.000,1.000
2.444,6.070,3.194,-0.638,4.631,2.206,3.956,1.550,0.040,0.983,-0.288,-0.946,-0.214,0.244,100.000,74390.000,1.000
3.053,4.705,3.206,-0.574,3.198,2.530,3.100,0.951,0.041,0.981,-0.286,-1.068,-0.183,0.244,100.000,74391.000,1.000
3.563,3.091,3.116,-0.228,1.888,3.013,2.076,0.372,0.043,0.981,-0.286,-1.221,-0.214,0.336,100.000,74392.000,1.000
3.960,1.899,3.102,0.489,1.281,3.844,1.545,0.371,0.040,0.978,-0.288,-1.190,-0.214,0.305,100.000,74393.000,1.000
4.142,1.561,3.258,1.506,1.616,4.921,1.826,1.073,0.043,0.976,-0.285,-1.251,-0.214,0.275,100.000,74394.000,1.000
4.184,2.225,3.703,2.703,2.710,5.903,2.559,2.089,0.043,0.976,-0.287,-1.221,-0.214,0.458,100.000,74395.000,1.000
4.339,3.677,4.481,3.850,3.944,6.270,2.801,2.721,0.044,0.977,-0.286,-1.221,-0.214,0.519,100.000,74396.000,1.000
4.854,5.454,5.484,4.635,4.604,5.639,1.730,2.431,0.045,0.974,-0.287,-1.190,-0.153,0.549,100.000,74397.000,1.000
5.878,7.153,6.583,4.929,4.454,4.235,-0.579,1.265,0.046,0.974,-0.286,-1.007,-0.153,0.458,100.000,74398.000,1.000
7.257,8.484,7.558,4.787,3.834,2.848,-3.139,-0.177,0.047,0.977,-0.287,-0.946,-0.061,0.427,100.000,74399.000,1.000
8.343,9.065,7.908,4.213,3.137,2.207,-4.814,-1.177,0.048,0.976,-0.286,-0.885,-0.031,0.519,100.000,74400.000,1.000
8.332,8.455,7.077,3.193,2.445,2.470,-5.085,-1.383,0.046,0.976,-0.286,-0.793,-0.031,0.427,100.000,74401.000,1.000
6.902,6.560,4.957,1.886,1.665,3.313,-4.226,-0.964,0.048,0.977,-0.285,-0.732,0.122,0.305,100.000,74402.000,1.000
4.395,3.822,1.993,0.558,0.740,4.275,-2.952,-0.407,0.048,0.977,-0.289,-0.763,0.153,0.458,100.000,74403.000,1.000
1.467,0.966,-1.121,-0.609,-0.313,4.896,-1.941,-0.201,0.048,0.975,-0.286,-0.854,0.092,0.458,100.000,74404.000,1.000
-1.211,-1.314,-3.695,-1.478,-1.400,4.790,-1.499,-0.580,0.047,0.975,-0.286,-0.793,0.183,0.336,100.000,74405.000,1.000
-3.060,-2.499,-5.200,-1.915,-2.308,3.880,-1.508,-1.433,0.048,0.976,-0.286,-0.641,0.244,0.275,100.000,74406.000,1.000
-3.793,-2.389,-5.465,-1.943,-2.790,2.476,-1.749,-2.469,0.049,0.978,-0.285,-0.671,0.366,0.183,100.000,74407.000,1.000
-3.603,-1.236,-4.792,-1.856,-2.774,0.998,-2.157,-3.441,0.050,0.978,-0.287,-0.519,0.397,0.275,100.000,74408.000,1.000
-2.951,0.314,-3.737,-1.963,-2.382,-0.219,-2.628,-4.107,0.049,0.978,-0.286,-0.458,0.641,0.275,100.000,74409.000,1.000
-2.120,1.582,-2.705,-2.218,-1.723,-0.850,-2.816,-4.125,0.048,0.978,-0.287,-0.427,0.671,0.214,100.000,74410.000,1.000
-1.151,2.150,-1.864,-2.297,-0.867,-0.673,-2.353,-3.248,0.049,0.978,-0.287,-0.458,0.671,0.275,100.000,74411.000,1.000
-0.177,1.873,-1.337,-1.996,-0.020,0.197,-1.207,-1.598,0.048,0.978,-0.286,-0.305,0.763,0.275,100.000,74412.000,1.000
0.529,0.912,-1.180,-1.349,0.575,1.373,0.323,0.480,0.047,0.977,-0.284,-0.366,0.793,0.244,100.000,74413.000,1.000
0.835,-0.251,-1.193,-0.495,0.901,2.415,1.801,2.638,0.046,0.977,-0.286,-0.427,0.793,0.275,100.000,74414.000,1.000
0.902,-1.095,-1.040,0.372,1.093,2.911,2.734,4.407,0.047,0.979,-0.287,-0.397,0.854,0.366,100.000,74415.000,1.000
0.995,-1.411,-0.593,0.972,1.167,2.550,2.742,5.138,0.047,0.980,-0.287,-0.183,0.702,0.305,100.000,74416.000,1.000
1.097,-1.394,-0.173,0.870,0.882,1.298,1.814,4.277,0.046,0.979,-0.285,-0.214,0.793,0.244,100.000,74417.000,1.000
0.842,-1.401,-0.350,-0.369,-0.120,-0.532,0.266,1.686,0.045,0.979,-0.284,-0.214,0.793,0.305,100.000,74418.000,1.000
-0.042,-1.607,-1.413,-2.692,-1.980,-2.482,-1.556,-2.164,0.045,0.980,-0.287,-0.275,0.732,0.336,100.000,74419.000,1.000
-1.386,-1.910,-3.084,-5.350,-4.363,-4.180,-3.352,-6.228,0.047,0.979,-0.287,-0.275,0.793,0.275,100.000,74420.000,1.000
-2.707,-2.074,-4.743,-7.401,-6.595,-5.395,-4.782,-9.268,0.045,0.980,-0.288,-0.214,0.732,0.244,100.000,74421.000,1.000
-3.612,-2.000,-5.914,-8.363,-8.132,-6.092,-5.621,-10.487,0.044,0.983,-0.286,-0.153,0.763,0.183,100.000,74422.000,1.000
-4.081,-1.932,-6.630,-8.440,-8.934,-6.467,-5.981,-10.016,0.044,0.981,-0.287,-0.183,0.671,0.061,100.000,74423.000,1.000
-4.389,-2.259,-7.280,-8.216,-9.344,-6.674,-6.096,-8.751,0.043,0.982,-0.287,-0.305,0.519,0.183,100.000,74424.000,1.000
-4.769,-3.035,-8.077,-8.093,-9.602,-6.519,-5.910,-7.568,0.040,0.985,-0.285,-0.427,0.488,0.122,100.000,74425.000,1.000
-5.201,-3.861,-8.773,-7.992,-9.609,-5.638,-5.066,-6.716,0.042,0.983,-0.284,-0.427,0.397,0.092,100.000,74426.000,1.000
-5.503,-4.215,-8.907,-7.594,-9.122,-3.940,-3.337,-5.945,0.041,0.983,-0.282,-0.519,0.244,-0.092,100.000,74427.000,1.000
-5.526,-3.766,-8.177,-6.716,-7.967,-1.724,-0.934,-4.926,0.043,0.983,-0.281,-0.549,0.214,-0.183,100.000,74428.000,1.000
-5.261,-2.499,-6.581,-5.406,-6.085,0.566,1.566,-3.450,0.042,0.984,-0.282,-0.580,0.214,-0.122,100.000,74429.000,1.000
-4.902,-0.823,-4.462,-3.892,-3.636,2.455,3.516,-1.516,0.042,0.983,-0.285,-0.732,0.031,-0.122,100.000,74430.000,1.000
-4.762,0.480,-2.413,-2.500,-1.094,3.436,4.512,0.593,0.041,0.982,-0.282,-0.763,-0.183,-0.244,100.000,74431.000,1.000
-4.995,0.755,-0.920,-1.419,1.000,3.265,4.634,2.451,0.041,0.981,-0.283,-0.885,-0.244,-0.366,100.000,74432.000,1.000
