EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
9.595,3.041,3.787,3.357,2.332,-0.058,1.890,2.157,0.022,0.999,-0.248,-1.740,-0.336,0.305,100.000,66648.000,1.000
10.800,3.876,4.945,5.521,3.992,-0.775,1.359,1.475,0.024,1.000,-0.249,-1.953,-0.397,0.488,100.000,66649.000,1.000
12.112,4.375,5.687,7.480,5.036,-1.929,0.248,0.198,0.024,0.999,-0.250,-2.106,-0.366,0.488,100.000,66650.000,1.000
13.168,4.302,5.780,8.764,5.543,-3.531,-0.879,-0.216,0.026,0.996,-0.249,-2.258,-0.427,0.427,100.000,66651.000,1.000
13.588,3.598,5.193,9.171,5.617,-5.315,-1.632,0.886,0.027,0.995,-0.249,-2.411,-0.427,0.458,100.000,66652.000,1.000
13.221,2.578,4.251,9.000,5.586,-6.539,-1.737,2.911,0.027,0.992,-0.249,-2.411,-0.397,0.427,100.000,66653.000,1.000
12.030,1.691,3.309,8.637,5.855,-6.394,-0.932,4.664,0.029,0.992,-0.250,-2.563,-0.305,0.488,100.000,66654.000,1.000
9.907,1.078,2.322,7.997,6.504,-4.654,0.865,5.553,0.028,0.990,-0.250,-2.655,-0.397,0.488,100.000,66655.000,1.000
6.754,0.555,0.923,6.631,7.173,-1.876,3.272,6.026,0.028,0.987,-0.247,-2.686,-0.336,0.244,100.000,66656.000,1.000
2.718,-0.085,-1.154,4.254,7.287,0.879,5.473,6.769,0.029,0.987,-0.247,-2.625,-0.214,0.122,100.000,66657.000,1.000
-1.680,-1.034,-3.856,1.020,6.284,2.551,6.597,7.640,0.029,0.986,-0.248,-2.502,-0.214,0.061,100.000,66658.000,1.000
-5.736,-2.546,-6.903,-2.620,3.803,2.545,6.093,7.530,0.030,0.984,-0.249,-2.502,-0.153,-0.031,100.000,66659.000,1.000
-8.936,-4.764,-9.942,-6.238,-0.115,0.963,3.939,5.316,0.027,0.984,-0.249,-2.319,-0.092,0.092,100.000,66660.000,1.000
-11.072,-7.387,-12.602,-9.567,-4.895,-1.426,0.753,0.932,0.026,0.982,-0.248,-2.258,-0.061,-0.031,100.000,66661.000,1.000
-12.030,-9.598,-14.396,-12.281,-9.460,-3.396,-2.257,-4.301,0.027,0.981,-0.248,-2.136,0.092,-0.153,100.000,66662.000,1.000
-11.696,-10.507,-14.805,-13.870,-12.639,-3.806,-3.857,-8.357,0.027,0.983,-0.248,-2.136,0.092,-0.092,100.000,66663.000,1.000
-10.317,-9.955,-13.814,-14.114,-13.990,-2.483,-3.789,-10.032,0.028,0.983,-0.247,-1.984,0.092,-0.183,100.000,66664.000,1.000
-8.651,-8.704,-12.162,-13.465,-14.116,-0.437,-3.076,-9.925,0.028,0.983,-0.245,-1.770,0.061,-0.244,100.000,66665.000,1.000
-7.404,-7.598,-10.671,-12.556,-13.892,1.065,-3.056,-9.608,0.024,0.982,-0.242,-1.770,0.214,-0.183,100.000,66666.000,1.000
-6.748,-6.854,-9.586,-11.648,-13.680,1.375,-4.323,-10.129,0.024,0.982,-0.242,-1.587,0.244,-0.061,100.000,66667.000,1.000
-6.438,-6.142,-8.639,-10.676,-13.279,0.646,-6.461,-11.426,0.024,0.985,-0.242,-1.648,0.366,-0.092,100.000,66668.000,1.000
-6.133,-4.936,-7.389,-9.453,-12.186,-0.339,-8.364,-12.582,0.024,0.987,-0.244,-1.556,0.214,-0.183,100.000,66669.000,1.000
-5.603,-2.909,-5.564,-7.846,-10.028,-0.780,-8.952,-12.584,0.025,0.985,-0.244,-1.526,0.183,-0.275,100.000,66670.000,1.000
-4.807,-0.298,-3.318,-5.936,-7.002,-0.560,-7.960,-11.177,0.025,0.986,-0.243,-1.373,0.061,-0.153,100.000,66671.000,1.000
-3.820,2.148,-1.109,-3.984,-3.804,-0.142,-5.957,-8.983,0.022,0.985,-0.241,-1.434,0.183,-0.061,100.000,66672.000,1.000
-2.740,3.643,0.630,-2.279,-1.186,0.052,-3.727,-6.870,0.022,0.987,-0.242,-1.312,0.061,-0.092,100.000,66673.000,1.000
-1.588,3.840,1.734,-1.015,0.381,-0.060,-1.948,-5.439,0.021,0.988,-0.243,-1.312,0.092,-0.092,100.000,66674.000,1.000
-0.087,3.182,2.531,0.013,0.986,-0.251,-1.061,-4.812,0.023,0.990,-0.240,-1.282,0.092,-0.092,100.000,66675.000,1.000
2.320,2.760,3.800,1.479,1.362,-0.109,-0.948,-4.541,0.024,0.988,-0.240,-1.251,0.092,-0.031,100.000,66676.000,1.000
5.762,3.419,6.052,3.852,2.297,0.582,-1.002,-3.892,0.024,0.989,-0.239,-1.190,0.153,-0.122,100.000,66677.000,1.000
9.337,4.992,8.807,6.662,3.906,1.550,-0.724,-2.276,0.025,0.991,-0.241,-1.160,-0.031,-0.061,100.000,66678.000,1.000
11.513,6.510,10.802,8.724,5.576,2.198,-0.058,0.483,0.024,0.992,-0.244,-1.129,0.000,-0.061,100.000,66679.000,1.000
11.116,7.014,10.884,9.003,6.536,2.066,0.803,3.951,0.025,0.992,-0.240,-1.068,0.031,-0.031,100.000,66680.000,1.000
8.086,6.213,8.782,7.321,6.459,1.213,1.735,7.231,0.025,0.993,-0.240,-1.129,-0.031,0.183,100.000,66681.000,1.000
3.545,4.558,5.288,4.480,5.728,0.272,2.833,9.573,0.024,0.991,-0.239,-1.221,0.031,0.153,100.000,66682.000,1.000
-0.876,2.832,1.806,1.835,5.194,0.190,4.418,10.847,0.027,0.991,-0.241,-1.251,0.061,0.244,100.000,66683.000,1.000
-3.938,1.629,-0.435,0.560,5.591,1.685,6.763,11.313,0.025,0.991,-0.241,-1.129,0.031,0.061,100.000,66684.000,1.000
-5.314,1.003,-1.056,0.997,6.921,4.528,9.520,11.084,0.024,0.991,-0.241,-1.099,0.031,0.092,100.000,66685.000,1.000
-5.562,0.446,-0.685,2.418,8.276,7.352,11.550,10.060,0.023,0.992,-0.238,-1.038,0.031,0.092,100.000,66686.000,1.000
-5.620,-0.662,-0.400,3.550,8.445,8.513,11.716,8.306,0.025,0.993,-0.238,-1.129,0.122,0.183,100.000,66687.000,1.000
-5.970,-2.280,-0.706,3.679,7.060,7.412,9.998,6.321,0.026,0.994,-0.240,-1.099,0.275,0.183,100.000,66688.000,1.000
-6.200,-3.414,-1.000,3.270,5.152,5.076,7.776,5.043,0.027,0.993,-0.239,-1.251,0.305,0.153,100.000,66689.000,1.000
-5.633,-2.977,-0.297,3.310,4.302,3.408,6.834,5.341,0.026,0.991,-0.240,-1.221,0.244,0.153,100.000,66690.000,1.000
-4.296,-0.980,1.586,4.181,5.198,3.729,7.878,7.140,0.026,0.991,-0.239,-1.099,0.275,0.214,100.000,66691.000,1.000
-2.929,1.449,3.820,5.375,7.190,5.865,9.997,9.306,0.026,0.990,-0.239,-1.099,0.275,0.122,100.000,66692.000,1.000
-2.155,3.114,5.378,6.112,9.066,8.457,11.494,10.585,0.027,0.990,-0.241,-1.099,0.397,0.153,100.000,66693.000,1.000
-2.011,3.493,5.757,5.950,9.951,10.004,11.107,10.403,0.025,0.989,-0.240,-1.129,0.397,0.244,100.000,66694.000,1.000
-2.072,2.782,5.166,5.042,9.699,9.747,8.728,8.952,0.025,0.990,-0.239,-1.068,0.397,0.244,100.000,66695.000,1.000
-1.709,1.677,4.356,4.075,8.772,7.919,5.355,6.885,0.025,0.990,-0.238,-1.038,0.336,0.183,100.000,66696.000,1.000
-0.538,0.868,4.046,3.749,7.671,5.291,2.185,4.757,0.024,0.991,-0.235,-1.007,0.305,0.275,100.000,66697.000,1.000
1.207,0.538,4.344,4.213,6.461,2.579,-0.270,2.719,0.025,0.990,-0.239,-0.946,0.275,0.397,100.000,66698.000,1.000
2.962,0.437,4.892,5.045,4.949,0.232,-2.080,0.776,0.023,0.990,-0.235,-0.946,0.244,0.488,100.000,66699.000,1.000
4.327,0.308,5.379,5.647,3.096,-1.624,-3.327,-0.958,0.025,0.989,-0.238,-0.854,0.244,0.580,100.000,66700.000,1.000
5.221,0.133,5.731,5.632,1.149,-3.163,-3.983,-2.277,0.024,0.988,-0.237,-0.854,0.214,0.519,100.000,66701.000,1.000
5.823,0.138,6.001,5.034,-0.487,-4.572,-4.064,-2.824,0.026,0.987,-0.238,-0.763,0.275,0.458,100.000,66702.000,1.000
6.373,0.512,6.151,4.194,-1.543,-5.815,-3.704,-2.223,0.026,0.986,-0.239,-0.671,0.305,0.488,100.000,66703.000,1.000
6.906,1.088,5.945,3.425,-2.134,-6.680,-3.130,-0.512,0.026,0.985,-0.238,-0.610,0.275,0.488,100.000,66704.000,1.000
7.271,1.503,5.208,2.882,-2.555,-6.888,-2.545,1.726,0.028,0.986,-0.241,-0.458,0.244,0.641,100.000,66705.000,1.000
7.299,1.596,4.071,2.589,-2.925,-6.229,-2.022,3.714,0.028,0.986,-0.240,-0.488,0.336,0.549,100.000,66706.000,1.000
6.792,1.372,2.701,2.295,-3.302,-4.925,-1.703,4.764,0.028,0.987,-0.238,-0.427,0.427,0.458,100.000,66707.000,1.000
5.506,0.704,0.976,1.480,-3.902,-3.741,-1.887,4.398,0.026,0.987,-0.238,-0.397,0.366,0.397,100.000,66708.000,1.000
3.362,-0.602,-1.265,-0.182,-4.867,-3.419,-2.647,2.627,0.027,0.988,-0.238,-0.336,0.549,0.336,100.000,66709.000,1.000
0.685,-2.458,-3.789,-2.413,-5.979,-3.989,-3.572,0.010,0.030,0.985,-0.240,-0.122,0.580,0.305,100.000,66710.000,1.000
-1.873,-4.357,-6.005,-4.473,-6.752,-4.734,-4.029,-2.866,0.030,0.988,-0.240,-0.061,0.610,0.183,100.000,66711.000,1.000
-3.698,-5.596,-7.319,-5.688,-6.716,-4.772,-3.553,-5.669,0.031,0.987,-0.240,-0.153,0.641,0.305,100.000,66712.000,1.000
-4.606,-5.680,-7.503,-5.940,-5.689,-3.666,-2.146,-7.870,0.030,0.986,-0.240,-0.092,0.732,0.244,100.000,66713.000,1.000
-4.917,-4.622,-6.827,-5.669,-3.913,-1.660,-0.341,-8.563,0.030,0.987,-0.239,0.031,0.824,0.244,100.000,66714.000,1.000
-5.075,-2.871,-5.792,-5.344,-1.861,0.574,1.166,-7.095,0.028,0.987,-0.240,0.183,0.885,0.244,100.000,66715.000,1.000
-5.229,-1.006,-4.773,-5.056,0.057,2.399,2.011,-3.664,0.027,0.988,-0.241,0.183,0.977,0.183,100.000,66716.000,1.000
-5.226,0.508,-3.893,-4.622,1.611,3.510,2.268,0.514,0.026,0.988,-0.241,0.244,0.916,0.153,100.000,66717.000,1.000
-4.770,1.516,-3.036,-3.730,2.787,3.966,2.197,3.575,0.028,0.989,-0.242,0.336,0.885,0.153,100.000,66718.000,1.000
-3.600,2.142,-2.011,-2.105,3.691,3.916,1.885,4.044,0.029,0.990,-0.240,0.336,1.007,0.061,100.000,66719.000,1.000
-1.944,2.378,-0.996,-0.080,4.143,3.220,1.042,1.853,0.025,0.991,-0.242,0.397,0.977,0.092,100.000,66720.000,1.000
-0.702,1.830,-0.669,1.202,3.552,1.551,-0.710,-1.713,0.024,0.991,-0.244,0.427,0.885,0.000,100.000,66721.000,1.000
-0.757,0.197,-1.543,0.731,1.520,-1.120,-3.303,-4.974,0.024,0.991,-0.243,0.427,0.885,0.061,100.000,66722.000,1.000
-2.090,-2.139,-3.297,-1.305,-1.587,-4.320,-6.068,-6.778,0.024,0.988,-0.240,0.397,0.854,0.061,100.000,66723.000,1.000
-3.710,-4.181,-4.946,-3.573,-4.746,-7.202,-8.079,-6.833,0.025,0.990,-0.240,0.366,0.763,0.092,100.000,66724.000,1.000
-4.436,-4.994,-5.600,-4.628,-6.888,-8.869,-8.646,-5.522,0.025,0.994,-0.241,0.305,0.702,0.092,100.000,66725.000,1.000
-3.736,-4.326,-5.019,-3.867,-7.465,-8.803,-7.630,-3.439,0.023,0.994,-0.244,0.275,0.671,0.061,100.000,66726.000,1.000
-1.895,-2.622,-3.499,-1.629,-6.529,-7.117,-5.421,-0.957,0.025,0.993,-0.242,0.305,0.641,0.061,100.000,66727.000,1.000
0.364,-0.651,-1.519,1.225,-4.569,-4.574,-2.826,1.720,0.023,0.995,-0.242,0.305,0.610,0.153,100.000,66728.000,1.000
2.218,0.857,0.387,3.669,-2.386,-2.279,-0.814,4.174,0.022,0.993,-0.243,0.153,0.458,0.153,100.000,66729.000,1.000
3.046,1.554,1.771,4.897,-0.726,-1.004,0.047,5.800,0.024,0.993,-0.244,0.122,0.458,0.092,100.000,66730.000,1.000
2.819,1.630,2.543,4.710,0.145,-0.671,-0.051,6.263,0.025,0.993,-0.245,0.092,0.305,0.092,100.000,66731.000,1.000
2.174,1.600,2.982,3.541,0.474,-0.529,-0.418,5.695,0.021,0.992,-0.244,0.031,0.275,0.214,100.000,66732.000,1.000
1.954,1.935,3.460,2.114,0.734,0.238,-0.359,4.457,0.023,0.990,-0.245,0.000,0.183,0.153,100.000,66733.000,1.000
2.634,2.848,4.219,1.109,1.363,1.920,0.452,2.904,0.025,0.990,-0.246,0.031,0.122,0.122,100.000,66734.000,1.000
4.158,4.250,5.314,0.952,2.570,4.128,1.851,1.343,0.025,0.994,-0.246,0.000,0.122,0.183,100.000,66735.000,1.000
6.132,5.836,6.597,1.671,4.219,6.180,3.362,-0.031,0.026,0.992,-0.246,-0.061,0.061,0.275,100.000,66736.000,1.000
7.981,7.133,7.676,2.828,5.817,7.508,4.459,-1.182,0.027,0.990,-0.246,-0.031,0.061,0.244,100.000,66737.000,1.000
9.084,7.603,8.071,3.737,6.718,7.746,4.704,-2.148,0.028,0.991,-0.247,-0.153,0.122,0.244,100.000,66738.000,1.000
9.080,6.931,7.608,3.951,6.532,6.854,3.936,-2.919,0.029,0.990,-0.250,-0.244,0.122,0.092,100.000,66739.000,1.000
8.092,5.304,6.599,3.532,5.452,5.268,2.504,-3.334,0.029,0.990,-0.249,-0.305,0.061,0.183,100.000,66740.000,1.000
6.620,3.374,5.638,2.950,4.161,3.691,1.168,-3.016,0.029,0.988,-0.249,-0.336,0.092,0.153,100.000,66741.000,1.000
5.258,1.966,5.288,2.829,3.445,2.671,0.630,-1.562,0.030,0.991,-0.247,-0.336,0.244,0.214,100.000,66742.000,1.000
4.414,1.662,5.797,3.572,3.729,2.364,1.111,0.921,0.031,0.988,-0.246,-0.427,0.275,0.092,100.000,66743.000,1.000
4.117,2.391,6.806,4.896,4.673,2.421,2.150,3.405,0.030,0.989,-0.247,-0.427,0.153,0.092,100.000,66744.000,1.000
4.017,3.417,7.396,5.750,5.252,2.103,2.761,4.452,0.028,0.990,-0.248,-0.458,0.244,0.000,100.000,66745.000,1.000
3.680,3.888,6.726,5.097,4.570,0.845,2.122,3.450,0.028,0.989,-0.250,-0.519,0.397,-0.031,100.000,66746.000,1.000
2.971,3.422,4.726,2.879,2.654,-1.169,0.311,1.144,0.028,0.989,-0.251,-0.488,0.305,0.031,100.000,66747.000,1.000
2.032,2.220,2.075,0.035,0.317,-3.163,-1.782,-1.112,0.029,0.988,-0.248,-0.519,0.366,-0.031,100.000,66748.000,1.000
0.990,0.793,-0.373,-2.326,-1.559,-4.420,-3.261,-2.327,0.027,0.988,-0.250,-0.580,0.366,-0.092,100.000,66749.000,1.000
-0.038,-0.263,-1.951,-3.441,-2.403,-4.590,-3.736,-2.129,0.027,0.989,-0.249,-0.488,0.336,0.061,100.000,66750.000,1.000
-0.835,-0.485,-2.302,-2.963,-2.026,-3.714,-3.365,-0.649,0.027,0.992,-0.248,-0.488,0.397,-0.122,100.000,66751.000,1.000
-1.217,0.143,-1.555,-1.096,-0.711,-2.271,-2.638,1.594,0.025,0.992,-0.247,-0.580,0.305,-0.183,100.000,66752.000,1.000
-1.170,1.198,-0.257,1.412,0.984,-0.834,-1.836,4.074,0.027,0.991,-0.245,-0.610,0.305,-0.153,100.000,66753.000,1.000
-0.811,2.222,1.046,3.718,2.701,0.489,-0.691,6.659,0.026,0.991,-0.246,-0.671,0.214,-0.031,100.000,66754.000,1.000
-0.339,2.959,2.046,5.356,4.369,1.979,1.202,9.315,0.025,0.991,-0.247,-0.793,0.336,0.031,100.000,66755.000,1.000
-0.131,3.178,2.461,6.169,5.758,3.653,3.677,11.441,0.025,0.990,-0.246,-0.824,0.336,0.122,100.000,66756.000,1.000
-0.759,2.513,1.884,5.936,6.229,4.959,5.773,11.853,0.025,0.990,-0.246,-0.732,0.214,0.000,100.000,66757.000,1.000
-2.633,0.744,0.097,4.423,5.167,5.231,6.333,9.678,0.024,0.993,-0.246,-0.793,0.183,0.031,100.000,66758.000,1.000
-5.553,-1.839,-2.544,1.746,2.605,4.284,4.918,5.284,0.024,0.992,-0.245,-0.793,0.031,0.153,100.000,66759.000,1.000
-8.705,-4.488,-5.200,-1.512,-0.667,2.533,2.197,0.159,0.024,0.991,-0.245,-1.007,-0.031,0.153,100.000,66760.000,1.000
-11.120,-6.385,-6.984,-4.512,-3.532,0.648,-0.580,-4.146,0.024,0.991,-0.246,-1.007,0.031,0.092,100.000,66761.000,1.000
-12.142,-7.003,-7.340,-6.472,-5.069,-0.798,-2.321,-6.790,0.026,0.993,-0.247,-1.068,0.061,0.153,100.000,66762.000,1.000
-11.603,-6.213,-6.183,-6.901,-4.839,-1.395,-2.391,-7.603,0.026,0.991,-0.247,-1.038,-0.031,0.214,100.000,66763.000,1.000
-9.735,-4.287,-3.902,-5.696,-3.023,-0.988,-0.851,-6.824,0.026,0.991,-0.244,-1.129,-0.031,0.031,100.000,66764.000,1.000
-6.956,-1.868,-1.197,-3.103,-0.429,0.035,1.264,-4.975,0.025,0.989,-0.244,-1.099,-0.061,0.000,100.000,66765.000,1.000
-3.642,0.289,1.228,0.338,1.805,0.830,2.432,-2.784,0.024,0.992,-0.246,-1.312,-0.092,0.061,100.000,66766.000,1.000
-0.205,1.652,2.830,3.692,2.666,0.637,1.650,-1.180,0.027,0.990,-0.244,-1.160,-0.061,0.031,100.000,66767.000,1.000
2.659,1.933,3.134,5.586,1.537,-0.844,-1.105,-1.078,0.026,0.989,-0.244,-1.160,-0.031,0.092,100.000,66768.000,1.000
4.118,1.038,1.858,4.793,-1.551,-3.360,-4.994,-2.864,0.028,0.990,-0.243,-1.129,-0.061,0.092,100.000,66769.000,1.000
3.787,-0.770,-0.705,1.188,-5.716,-6.161,-8.723,-6.171,0.029,0.990,-0.245,-1.099,-0.061,-0.031,100.000,66770.000,1.000
2.045,-2.863,-3.650,-3.965,-9.505,-8.364,-11.189,-10.084,0.028,0.991,-0.245,-1.038,-0.031,-0.031,100.000,66771.000,1.000
-0.253,-4.552,-5.948,-8.764,-11.619,-9.448,-12.000,-13.475,0.027,0.991,-0.247,-1.099,0.031,-0.031,100.000,66772.000,1.000
-2.336,-5.461,-7.015,-11.736,-11.542,-9.425,-11.469,-15.485,0.027,0.990,-0.247,-1.099,0.031,0.031,100.000,66773.000,1.000
-3.776,-5.636,-6.843,-12.363,-9.646,-8.683,-10.196,-15.897,0.028,0.990,-0.246,-0.977,0.092,0.214,100.000,66774.000,1.000
-4.338,-5.300,-5.709,-10.902,-6.762,-7.668,-8.600,-14.873,0.029,0.990,-0.244,-0.977,-0.031,0.122,100.000,66775.000,1.000
-3.820,-4.522,-3.869,-7.971,-3.641,-6.558,-6.709,-12.416,0.029,0.988,-0.245,-0.916,0.061,-0.031,100.000,66776.000,1.000
-2.062,-3.126,-1.485,-4.213,-0.651,-5.102,-4.230,-8.319,0.029,0.988,-0.246,-0.885,0.122,0.122,100.000,66777.000,1.000
0.869,-0.994,1.218,-0.214,2.140,-2.820,-0.800,-2.686,0.029,0.989,-0.244,-0.854,0.153,0.214,100.000,66778.000,1.000
4.345,1.509,3.669,3.318,4.550,0.533,3.656,3.570,0.028,0.989,-0.244,-0.854,0.244,0.214,100.000,66779.000,1.000
7.198,3.501,4.974,5.510,6.040,4.493,8.450,8.861,0.027,0.988,-0.242,-0.793,0.183,0.153,100.000,66780.000,1.000
8.360,4.080,4.436,5.728,5.973,7.753,12.065,11.788,0.027,0.989,-0.242,-0.671,0.153,0.214,100.000,66781.000,1.000
7.521,2.865,2.106,4.024,4.149,8.783,13.028,12.025,0.028,0.992,-0.243,-0.671,0.214,0.214,100.000,66782.000,1.000
5.179,0.166,-1.228,1.089,0.987,6.911,10.943,10.223,0.025,0.996,-0.240,-0.732,0.214,0.183,100.000,66783.000,1.000
2.254,-3.166,-4.541,-2.160,-2.755,2.859,6.614,7.113,0.027,0.992,-0.238,-0.793,0.214,0.275,100.000,66784.000,1.000
-0.318,-6.058,-7.051,-4.961,-6.337,-1.747,1.521,2.994,0.025,0.989,-0.238,-0.916,0.305,0.275,100.000,66785.000,1.000
-2.092,-7.733,-8.502,-6.980,-9.247,-5.313,-2.782,-1.881,0.027,0.987,-0.241,-0.885,0.122,0.153,100.000,66786.000,1.000
-3.379,-8.121,-9.209,-8.423,-11.307,-6.974,-5.284,-6.802,0.028,0.988,-0.241,-0.854,0.031,0.183,100.000,66787.000,1.000
-4.788,-7.699,-9.735,-9.746,-12.605,-6.804,-5.963,-10.772,0.030,0.991,-0.241,-0.946,0.092,0.305,100.000,66788.000,1.000
-6.596,-6.960,-10.393,-11.114,-13.235,-5.533,-5.602,-12.966,0.030,0.992,-0.240,-0.977,0.092,0.336,100.000,66789.000,1.000
-8.623,-6.142,-11.028,-12.155,-13.104,-3.933,-4.913,-12.880,0.030,0.990,-0.241,-1.068,0.183,0.214,100.000,66790.000,1.000
-10.380,-5.326,-11.229,-12.264,-12.067,-2.327,-3.975,-10.583,0.031,0.989,-0.242,-0.977,0.275,0.092,100.000,66791.000,1.000
-11.265,-4.607,-10.707,-11.159,-10.335,-0.740,-2.746,-7.098,0.029,0.983,-0.244,-0.854,0.336,0.214,100.000,66792.000,1.000
-10.943,-4.153,-9.563,-9.180,-8.601,0.634,-1.726,-4.005,0.028,0.981,-0.245,-0.824,0.397,0.183,100.000,66793.000,1.000
-9.559,-4.093,-8.152,-6.972,-7.539,1.355,-1.585,-2.235,0.028,0.978,-0.245,-0.702,0.336,0.153,100.000,66794.000,1.000
-7.487,-4.283,-6.712,-4.949,-7.167,1.162,-2.343,-1.568,0.026,0.979,-0.244,-0.610,0.427,0.275,100.000,66795.000,1.000
-5.028,-4.201,-5.169,-3.137,-6.830,0.313,-3.226,-1.293,0.026,0.979,-0.246,-0.397,0.458,0.214,100.000,66796.000,1.000
-2.448,-3.244,-3.323,-1.434,-5.800,-0.564,-3.400,-0.966,0.028,0.982,-0.243,-0.275,0.458,0.336,100.000,66797.000,1.000
-0.148,-1.319,-1.224,0.096,-3.897,-0.976,-2.759,-0.595,0.029,0.986,-0.245,-0.061,0.488,0.153,100.000,66798.000,1.000
1.442,0.943,0.718,1.202,-1.581,-0.894,-1.855,-0.330,0.028,0.989,-0.244,-0.061,0.488,0.153,100.000,66799.000,1.000
2.096,2.630,1.957,1.637,0.413,-0.597,-1.193,-0.093,0.029,0.992,-0.248,-0.092,0.549,0.092,100.000,66800.000,1.000
1.816,3.121,2.087,1.286,1.471,-0.383,-0.906,0.299,0.030,0.994,-0.245,-0.122,0.610,0.153,100.000,66801.000,1.000
0.712,2.406,1.058,0.261,1.394,-0.417,-0.890,0.839,0.031,0.994,-0.246,-0.153,0.580,0.153,100.000,66802.000,1.000
-0.986,1.059,-0.676,-0.978,0.559,-0.746,-0.947,1.524,0.030,0.994,-0.245,-0.153,0.580,0.061,100.000,66803.000,1.000
-2.822,-0.079,-2.301,-1.743,-0.232,-1.302,-0.861,2.634,0.028,0.994,-0.246,-0.244,0.641,-0.122,100.000,66804.000,1.000
-4.211,-0.432,-3.086,-1.562,-0.243,-1.773,-0.383,4.458,0.026,0.997,-0.242,-0.305,0.610,-0.183,100.000,66805.000,1.000
-4.822,-0.092,-2.817,-0.581,0.732,-1.607,0.775,6.752,0.026,0.998,-0.241,-0.580,0.732,-0.305,100.000,66806.000,1.000
-4.783,0.356,-1.791,0.568,2.343,-0.364,2.735,8.693,0.025,0.996,-0.240,-0.610,0.641,-0.305,100.000,66807.000,1.000
-4.324,0.496,-0.341,1.387,4.155,1.909,5.269,9.469,0.025,0.997,-0.239,-0.763,0.519,-0.397,100.000,66808.000,1.000
-3.354,0.511,1.521,1.963,6.018,4.717,7.939,8.911,0.024,0.997,-0.243,-0.885,0.397,-0.488,100.000,66809.000,1.000
-1.580,0.973,3.955,2.810,8.022,7.464,10.350,7.568,0.023,0.997,-0.241,-1.068,0.305,-0.671,100.000,66810.000,1.000
1.018,2.207,6.843,4.248,10.117,9.586,12.079,6.219,0.022,0.994,-0.241,-1.038,0.275,-0.732,100.000,66811.000,1.000
3.900,3.791,9.458,5.880,11.758,10.378,12.510,5.266,0.021,0.995,-0.238,-1.190,0.214,-0.793,100.000,66812.000,1.000
6.128,4.755,10.715,6.795,12.062,9.166,11.104,4.523,0.022,0.994,-0.240,-1.221,0.122,-0.641,100.000,66813.000,1.000
6.928,4.430,9.970,6.367,10.497,5.914,7.906,3.540,0.021,0.993,-0.240,-1.160,0.031,-0.702,100.000,66814.000,1.000
6.164,2.999,7.510,4.691,7.350,1.492,3.695,2.129,0.023,0.995,-0.242,-1.221,-0.153,-0.580,100.000,66815.000,1.000
4.335,1.199,4.315,2.305,3.567,-2.689,-0.320,0.652,0.022,0.995,-0.241,-1.282,-0.122,-0.580,100.000,66816.000,1.000
2.312,-0.257,1.540,-0.069,0.321,-5.291,-2.959,-0.140,0.022,0.996,-0.242,-1.373,-0.214,-0.366,100.000,66817.000,1.000
1.033,-0.978,0.101,-1.571,-1.463,-5.658,-3.627,0.285,0.021,0.995,-0.240,-1.434,-0.336,-0.275,100.000,66818.000,1.000
1.086,-0.935,0.320,-1.540,-1.532,-4.082,-2.738,1.639,0.021,0.996,-0.235,-1.526,-0.366,-0.244,100.000,66819.000,1.000
2.443,-0.314,1.829,0.052,-0.370,-1.533,-1.464,2.933,0.023,0.994,-0.235,-1.526,-0.397,-0.061,100.000,66820.000,1.000
4.517,0.634,3.821,2.593,1.145,0.750,-1.013,3.169,0.020,0.995,-0.235,-1.526,-0.488,-0.061,100.000,66821.000,1.000
6.456,1.599,5.447,5.220,2.215,1.644,-1.960,1.939,0.019,0.993,-0.237,-1.495,-0.580,0.061,100.000,66822.000,1.000
7.584,2.336,6.201,7.244,2.546,0.786,-3.900,-0.234,0.022,0.993,-0.238,-1.556,-0.549,0.122,100.000,66823.000,1.000
7.694,2.780,6.027,8.278,2.363,-1.151,-5.709,-2.113,0.024,0.993,-0.235,-1.648,-0.610,0.153,100.000,66824.000,1.000
6.905,2.822,5.054,8.104,1.944,-3.105,-6.367,-2.713,0.023,0.991,-0.234,-1.617,-0.580,0.153,100.000,66825.000,1.000
5.436,2.252,3.449,6.771,1.368,-4.310,-5.582,-2.045,0.022,0.988,-0.233,-1.678,-0.732,0.336,100.000,66826.000,1.000
3.635,1.081,1.513,4.790,0.680,-4.480,-3.875,-0.956,0.023,0.986,-0.233,-1.556,-0.732,0.244,100.000,66827.000,1.000
1.960,-0.331,-0.385,2.852,-0.067,-3.828,-2.207,-0.374,0.025,0.986,-0.234,-1.434,-0.793,0.092,100.000,66828.000,1.000
0.681,-1.578,-2.034,1.301,-0.884,-2.906,-1.325,-0.618,0.024,0.982,-0.234,-1.373,-0.641,0.122,100.000,66829.000,1.000
-0.351,-2.446,-3.399,0.001,-1.745,-2.253,-1.340,-1.387,0.027,0.982,-0.234,-1.251,-0.702,0.183,100.000,66830.000,1.000
-1.371,-2.836,-4.411,-1.268,-2.393,-1.999,-1.727,-2.178,0.029,0.981,-0.236,-1.099,-0.580,0.305,100.000,66831.000,1.000
